term,term_translation,lang_code
https://www.iana.org/assignments/media-types/application/private-token-response,application/private-token-response,en
https://www.iana.org/assignments/media-types/application/problem+json,application/problem+json,en
https://www.iana.org/assignments/media-types/application/problem+xml,application/problem+xml,en
https://www.iana.org/assignments/media-types/application/protobuf,application/protobuf,en
https://www.iana.org/assignments/media-types/application/protobuf+json,application/protobuf+json,en
https://www.iana.org/assignments/media-types/application/provenance+xml,application/provenance+xml,en
https://www.iana.org/assignments/media-types/application/provided-claims+jwt,application/provided-claims+jwt,en
https://www.iana.org/assignments/media-types/application/prs.alvestrand.titrax-sheet,application/prs.alvestrand.titrax-sheet,en
https://www.iana.org/assignments/media-types/application/prs.cww,application/prs.cww,en
https://www.iana.org/assignments/media-types/application/prs.cyn,application/prs.cyn,en
https://www.iana.org/assignments/media-types/application/prs.hpub+zip,application/prs.hpub+zip,en
https://www.iana.org/assignments/media-types/application/prs.implied-document+xml,application/prs.implied-document+xml,en
https://www.iana.org/assignments/media-types/application/prs.implied-executable,application/prs.implied-executable,en
https://www.iana.org/assignments/media-types/application/prs.implied-object+json,application/prs.implied-object+json,en
https://www.iana.org/assignments/media-types/application/prs.implied-object+json-seq,application/prs.implied-object+json-seq,en
https://www.iana.org/assignments/media-types/application/prs.implied-object+yaml,application/prs.implied-object+yaml,en
https://www.iana.org/assignments/media-types/application/prs.implied-structure,application/prs.implied-structure,en
https://www.iana.org/assignments/media-types/application/prs.mayfile,application/prs.mayfile,en
https://www.iana.org/assignments/media-types/application/prs.nprend,application/prs.nprend,en
https://www.iana.org/assignments/media-types/application/prs.plucker,application/prs.plucker,en
https://www.iana.org/assignments/media-types/application/prs.rdf-xml-crypt,application/prs.rdf-xml-crypt,en
https://www.iana.org/assignments/media-types/application/prs.vcfbzip2,application/prs.vcfbzip2,en
https://www.iana.org/assignments/media-types/application/prs.xsf+xml,application/prs.xsf+xml,en
https://www.iana.org/assignments/media-types/application/pskc+xml,application/pskc+xml,en
https://www.iana.org/assignments/media-types/application/pvd+json,application/pvd+json,en
https://www.iana.org/assignments/media-types/application/rdf+xml,application/rdf+xml,en
https://www.iana.org/assignments/media-types/application/route-apd+xml,application/route-apd+xml,en
https://www.iana.org/assignments/media-types/application/route-s-tsid+xml,application/route-s-tsid+xml,en
https://www.iana.org/assignments/media-types/application/route-usd+xml,application/route-usd+xml,en
https://www.iana.org/assignments/media-types/application/QSIG,application/QSIG,en
https://www.iana.org/assignments/media-types/application/raptorfec,application/raptorfec,en
https://www.iana.org/assignments/media-types/application/rdap+json,application/rdap+json,en
https://www.iana.org/assignments/media-types/application/reginfo+xml,application/reginfo+xml,en
https://www.iana.org/assignments/media-types/application/relax-ng-compact-syntax,application/relax-ng-compact-syntax,en
https://www.iana.org/assignments/media-types/application/remote-printing (OBSOLETE),application/remote-printing,en
https://www.iana.org/assignments/media-types/application/reputon+json,application/reputon+json,en
https://www.iana.org/assignments/media-types/application/resolve-response+jwt,application/resolve-response+jwt,en
https://www.iana.org/assignments/media-types/application/resource-lists-diff+xml,application/resource-lists-diff+xml,en
https://www.iana.org/assignments/media-types/application/resource-lists+xml,application/resource-lists+xml,en
https://www.iana.org/assignments/media-types/application/rfc+xml,application/rfc+xml,en
https://www.iana.org/assignments/media-types/application/riscos,application/riscos,en
https://www.iana.org/assignments/media-types/application/rlmi+xml,application/rlmi+xml,en
https://www.iana.org/assignments/media-types/application/rls-services+xml,application/rls-services+xml,en
https://www.iana.org/assignments/media-types/application/rpki-checklist,application/rpki-checklist,en
https://www.iana.org/assignments/media-types/application/rpki-ghostbusters,application/rpki-ghostbusters,en
https://www.iana.org/assignments/media-types/application/rpki-manifest,application/rpki-manifest,en
https://www.iana.org/assignments/media-types/application/rpki-publication,application/rpki-publication,en
https://www.iana.org/assignments/media-types/application/rpki-roa,application/rpki-roa,en
https://www.iana.org/assignments/media-types/application/rpki-signed-tal,application/rpki-signed-tal,en
https://www.iana.org/assignments/media-types/application/rpki-updown,application/rpki-updown,en
https://www.iana.org/assignments/media-types/application/rs-metadata+xml,application/rs-metadata+xml,en
https://www.iana.org/assignments/media-types/application/rtf,application/rtf,en
https://www.iana.org/assignments/media-types/application/rtploopback,application/rtploopback,en
https://www.iana.org/assignments/media-types/application/rtx,application/rtx,en
https://www.iana.org/assignments/media-types/application/samlassertion+xml,application/samlassertion+xml,en
https://www.iana.org/assignments/media-types/application/samlmetadata+xml,application/samlmetadata+xml,en
https://www.iana.org/assignments/media-types/application/sarif-external-properties+json,application/sarif-external-properties+json,en
https://www.iana.org/assignments/media-types/application/sarif+json,application/sarif+json,en
https://www.iana.org/assignments/media-types/application/sbe,application/sbe,en
https://www.iana.org/assignments/media-types/application/sbml+xml,application/sbml+xml,en
https://www.iana.org/assignments/media-types/application/scaip+xml,application/scaip+xml,en
https://www.iana.org/assignments/media-types/application/scim+json,application/scim+json,en
https://www.iana.org/assignments/media-types/application/scitt-receipt+cose,application/scitt-receipt+cose,en
https://www.iana.org/assignments/media-types/application/scitt-statement+cose,application/scitt-statement+cose,en
https://www.iana.org/assignments/media-types/application/scvp-cv-request,application/scvp-cv-request,en
https://www.iana.org/assignments/media-types/application/scvp-cv-response,application/scvp-cv-response,en
https://www.iana.org/assignments/media-types/application/scvp-vp-request,application/scvp-vp-request,en
https://www.iana.org/assignments/media-types/application/scvp-vp-response,application/scvp-vp-response,en
https://www.iana.org/assignments/media-types/application/sd-jwt,application/sd-jwt,en
https://www.iana.org/assignments/media-types/application/sd-jwt+json,application/sd-jwt+json,en
https://www.iana.org/assignments/media-types/application/sdf+json,application/sdf+json,en
https://www.iana.org/assignments/media-types/application/sdp,application/sdp,en
https://www.iana.org/assignments/media-types/application/secevent+jwt,application/secevent+jwt,en
https://www.iana.org/assignments/media-types/application/senml-etch+cbor,application/senml-etch+cbor,en
https://www.iana.org/assignments/media-types/application/senml-etch+json,application/senml-etch+json,en
https://www.iana.org/assignments/media-types/application/senml-exi,application/senml-exi,en
https://www.iana.org/assignments/media-types/application/senml+cbor,application/senml+cbor,en
https://www.iana.org/assignments/media-types/application/senml+json,application/senml+json,en
https://www.iana.org/assignments/media-types/application/senml+xml,application/senml+xml,en
https://www.iana.org/assignments/media-types/application/sensml-exi,application/sensml-exi,en
https://www.iana.org/assignments/media-types/application/sensml+cbor,application/sensml+cbor,en
https://www.iana.org/assignments/media-types/application/sensml+json,application/sensml+json,en
https://www.iana.org/assignments/media-types/application/sensml+xml,application/sensml+xml,en
https://www.iana.org/assignments/media-types/application/sep-exi,application/sep-exi,en
https://www.iana.org/assignments/media-types/application/sep+xml,application/sep+xml,en
https://www.iana.org/assignments/media-types/application/session-info,application/session-info,en
https://www.iana.org/assignments/media-types/application/set-payment,application/set-payment,en
https://www.iana.org/assignments/media-types/application/set-payment-initiation,application/set-payment-initiation,en
https://www.iana.org/assignments/media-types/application/set-registration,application/set-registration,en
https://www.iana.org/assignments/media-types/application/set-registration-initiation,application/set-registration-initiation,en
https://www.iana.org/assignments/media-types/application/SGML,application/SGML,en
https://www.iana.org/assignments/media-types/application/sgml-open-catalog,application/sgml-open-catalog,en
https://www.iana.org/assignments/media-types/application/shf+xml,application/shf+xml,en
https://www.iana.org/assignments/media-types/application/sieve,application/sieve,en
